Username,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional range,Challenge,Closeness,Curiosity,Excitement,Harmony,Ideal,Liberty,Love,Practicality,Self-expression,Stability,Structure
Craig_gov,41.64658576946972,58.45057875332109,23.763235188392322,28.642299278415866,30.117456478489974,30.117456478489974,30.117456478489974,30.117456478489974,30.117456478489974,30.117456478489974,30.117456478489974,30.117456478489974,30.117456478489974,30.117456478489974,30.117456478489974,30.117456478489974,30.117456478489974
NAEEMKHANNYC,85.13773284021859,53.71646071414066,78.33904837700896,85.41568454807008,23.596218372084067,23.596218372084067,23.596218372084067,23.596218372084067,23.596218372084067,23.596218372084067,23.596218372084067,23.596218372084067,23.596218372084067,23.596218372084067,23.596218372084067,23.596218372084067,23.596218372084067
EBFCTheSports,19.05031211155549,82.11576881357597,4.049442890215083,10.252112387160428,65.77727920886029,65.77727920886029,65.77727920886029,65.77727920886029,65.77727920886029,65.77727920886029,65.77727920886029,65.77727920886029,65.77727920886029,65.77727920886029,65.77727920886029,65.77727920886029,65.77727920886029
jyotiyadaav,84.48949699988594,37.992731085885026,23.48650224847505,22.42290214225851,29.838614746865044,29.838614746865044,29.838614746865044,29.838614746865044,29.838614746865044,29.838614746865044,29.838614746865044,29.838614746865044,29.838614746865044,29.838614746865044,29.838614746865044,29.838614746865044,29.838614746865044
Atlee_dir,20.778608202347193,70.75412724353285,46.02453465337539,96.88477885247022,46.11394045723979,46.11394045723979,46.11394045723979,46.11394045723979,46.11394045723979,46.11394045723979,46.11394045723979,46.11394045723979,46.11394045723979,46.11394045723979,46.11394045723979,46.11394045723979,46.11394045723979
drrashmishetty,94.98765843508903,81.6599149520704,57.526453759196414,18.823326706454512,62.42830799734909,62.42830799734909,62.42830799734909,62.42830799734909,62.42830799734909,62.42830799734909,62.42830799734909,62.42830799734909,62.42830799734909,62.42830799734909,62.42830799734909,62.42830799734909,62.42830799734909
rishikeshlaw,55.01250355163675,88.25497022347156,4.728262747893341,73.68897365108047,40.16515688422398,40.16515688422398,40.16515688422398,40.16515688422398,40.16515688422398,40.16515688422398,40.16515688422398,40.16515688422398,40.16515688422398,40.16515688422398,40.16515688422398,40.16515688422398,40.16515688422398
Legon_2020,38.39055072727134,45.40540349763376,4.959799684558563,4.617867636765088,47.83954580624677,47.83954580624677,47.83954580624677,47.83954580624677,47.83954580624677,47.83954580624677,47.83954580624677,47.83954580624677,47.83954580624677,47.83954580624677,47.83954580624677,47.83954580624677,47.83954580624677
ScottFeinberg,77.1730888304082,87.3910466266032,70.19213784299217,98.67712505415508,80.69562897868958,80.69562897868958,80.69562897868958,80.69562897868958,80.69562897868958,80.69562897868958,80.69562897868958,80.69562897868958,80.69562897868958,80.69562897868958,80.69562897868958,80.69562897868958,80.69562897868958
kaushikcbasu,95.44395699625449,57.372861707225184,35.239760662629806,10.186807383047308,67.00258927097629,67.00258927097629,67.00258927097629,67.00258927097629,67.00258927097629,67.00258927097629,67.00258927097629,67.00258927097629,67.00258927097629,67.00258927097629,67.00258927097629,67.00258927097629,67.00258927097629
Kritzika,55.04873180367308,34.19925936428534,4.964823764352689,25.555970055907295,37.97570304880512,37.97570304880512,37.97570304880512,37.97570304880512,37.97570304880512,37.97570304880512,37.97570304880512,37.97570304880512,37.97570304880512,37.97570304880512,37.97570304880512,37.97570304880512,37.97570304880512
PIBHindi,3.3863193156113027,18.576753304688165,3.4985414856583685,22.16804963244381,0.14195694602086584,0.14195694602086584,0.14195694602086584,0.14195694602086584,0.14195694602086584,0.14195694602086584,0.14195694602086584,0.14195694602086584,0.14195694602086584,0.14195694602086584,0.14195694602086584,0.14195694602086584,0.14195694602086584
TanhajiFilm,41.60702838106627,57.67816400735774,0.04940066666342946,16.126117190300814,8.287994673999076,8.287994673999076,8.287994673999076,8.287994673999076,8.287994673999076,8.287994673999076,8.287994673999076,8.287994673999076,8.287994673999076,8.287994673999076,8.287994673999076,8.287994673999076,8.287994673999076
gauravcsawant,81.00704255461268,87.86660004457404,31.937889066988447,35.46218891508529,63.712179562883954,63.712179562883954,63.712179562883954,63.712179562883954,63.712179562883954,63.712179562883954,63.712179562883954,63.712179562883954,63.712179562883954,63.712179562883954,63.712179562883954,63.712179562883954,63.712179562883954
TheMahiraKhan,61.89754123159818,85.43977590124553,34.94814836355042,99.46816293083329,31.57753567422769,31.57753567422769,31.57753567422769,31.57753567422769,31.57753567422769,31.57753567422769,31.57753567422769,31.57753567422769,31.57753567422769,31.57753567422769,31.57753567422769,31.57753567422769,31.57753567422769
sri50,73.14597349664213,54.12403015903837,3.2435627676836165,3.819076949205613,19.06043167429917,19.06043167429917,19.06043167429917,19.06043167429917,19.06043167429917,19.06043167429917,19.06043167429917,19.06043167429917,19.06043167429917,19.06043167429917,19.06043167429917,19.06043167429917,19.06043167429917
ASteiner,58.947373672232416,77.56402254012674,46.40228440352034,42.60559276061735,59.24932116620957,59.24932116620957,59.24932116620957,59.24932116620957,59.24932116620957,59.24932116620957,59.24932116620957,59.24932116620957,59.24932116620957,59.24932116620957,59.24932116620957,59.24932116620957,59.24932116620957
UrsVamsiShekar,24.63434564729137,22.92828786336053,1.823666597963275,13.882121937500253,0.8993246057988236,0.8993246057988236,0.8993246057988236,0.8993246057988236,0.8993246057988236,0.8993246057988236,0.8993246057988236,0.8993246057988236,0.8993246057988236,0.8993246057988236,0.8993246057988236,0.8993246057988236,0.8993246057988236
Vinayvirmani24,70.88897410282149,68.09132359548364,79.34042438959573,95.64165849138482,35.738654119385025,35.738654119385025,35.738654119385025,35.738654119385025,35.738654119385025,35.738654119385025,35.738654119385025,35.738654119385025,35.738654119385025,35.738654119385025,35.738654119385025,35.738654119385025,35.738654119385025
KagisoRabada25,24.230065350088083,79.20523211834455,32.31894706464528,56.586937740517385,57.44044566507209,57.44044566507209,57.44044566507209,57.44044566507209,57.44044566507209,57.44044566507209,57.44044566507209,57.44044566507209,57.44044566507209,57.44044566507209,57.44044566507209,57.44044566507209,57.44044566507209
cricbuzz,62.24246190375112,48.68191293456462,2.157485101544582,0.9972704905844398,47.532763255389646,47.532763255389646,47.532763255389646,47.532763255389646,47.532763255389646,47.532763255389646,47.532763255389646,47.532763255389646,47.532763255389646,47.532763255389646,47.532763255389646,47.532763255389646,47.532763255389646
CuddyWalsh,19.387984427187256,85.22893925831754,35.198298092337524,95.61122263856628,54.06160712183454,54.06160712183454,54.06160712183454,54.06160712183454,54.06160712183454,54.06160712183454,54.06160712183454,54.06160712183454,54.06160712183454,54.06160712183454,54.06160712183454,54.06160712183454,54.06160712183454
Vimraman,61.28087081196085,90.79137104535133,97.27693739001847,99.16190698901825,53.00044846458323,53.00044846458323,53.00044846458323,53.00044846458323,53.00044846458323,53.00044846458323,53.00044846458323,53.00044846458323,53.00044846458323,53.00044846458323,53.00044846458323,53.00044846458323,53.00044846458323
apoorvamehta18,57.99257475970183,19.795856809901004,11.150816370987936,27.664452367720482,2.090352263449197,2.090352263449197,2.090352263449197,2.090352263449197,2.090352263449197,2.090352263449197,2.090352263449197,2.090352263449197,2.090352263449197,2.090352263449197,2.090352263449197,2.090352263449197,2.090352263449197
VikramMotwane,84.8580525490787,40.18536684439427,13.367617652080298,33.61817813558689,21.10930863982387,21.10930863982387,21.10930863982387,21.10930863982387,21.10930863982387,21.10930863982387,21.10930863982387,21.10930863982387,21.10930863982387,21.10930863982387,21.10930863982387,21.10930863982387,21.10930863982387
AadhiOfficial,51.2807046414416,67.61652915412878,33.395219133644844,87.4904471495292,32.217823461533,32.217823461533,32.217823461533,32.217823461533,32.217823461533,32.217823461533,32.217823461533,32.217823461533,32.217823461533,32.217823461533,32.217823461533,32.217823461533,32.217823461533
humasqureshi,55.09516746031138,36.41285733347308,16.925188600886198,79.73391601567772,10.110325479450417,10.110325479450417,10.110325479450417,10.110325479450417,10.110325479450417,10.110325479450417,10.110325479450417,10.110325479450417,10.110325479450417,10.110325479450417,10.110325479450417,10.110325479450417,10.110325479450417
vathsanatheart,93.63174365461622,20.941366228714752,21.206213907084422,32.45415442847698,27.973049378194652,27.973049378194652,27.973049378194652,27.973049378194652,27.973049378194652,27.973049378194652,27.973049378194652,27.973049378194652,27.973049378194652,27.973049378194652,27.973049378194652,27.973049378194652,27.973049378194652
directorvamshi,52.23654975118232,88.07547865826415,27.268715178251746,85.78631493033339,44.26933963208223,44.26933963208223,44.26933963208223,44.26933963208223,44.26933963208223,44.26933963208223,44.26933963208223,44.26933963208223,44.26933963208223,44.26933963208223,44.26933963208223,44.26933963208223,44.26933963208223
mayurpuri,82.55488084985932,24.265891789614503,9.205614068354539,50.318662336017695,19.26526906634591,19.26526906634591,19.26526906634591,19.26526906634591,19.26526906634591,19.26526906634591,19.26526906634591,19.26526906634591,19.26526906634591,19.26526906634591,19.26526906634591,19.26526906634591,19.26526906634591
RobAndrew19,19.63677812083926,79.13759979119178,13.009665801610371,61.068030255657305,42.666541611101735,42.666541611101735,42.666541611101735,42.666541611101735,42.666541611101735,42.666541611101735,42.666541611101735,42.666541611101735,42.666541611101735,42.666541611101735,42.666541611101735,42.666541611101735,42.666541611101735
JamesMerry17,53.45649551155061,26.487729974145115,12.01768845750657,22.18785727872421,37.733621604577806,37.733621604577806,37.733621604577806,37.733621604577806,37.733621604577806,37.733621604577806,37.733621604577806,37.733621604577806,37.733621604577806,37.733621604577806,37.733621604577806,37.733621604577806,37.733621604577806
colourblueorg,93.31598885784582,71.31915882204484,22.344585954931883,84.5541909531371,20.41121515262188,20.41121515262188,20.41121515262188,20.41121515262188,20.41121515262188,20.41121515262188,20.41121515262188,20.41121515262188,20.41121515262188,20.41121515262188,20.41121515262188,20.41121515262188,20.41121515262188
SEC_Investor_Ed,76.71309262238934,71.92197742414115,88.00717731455035,17.501719408867356,98.38653586908538,98.38653586908538,98.38653586908538,98.38653586908538,98.38653586908538,98.38653586908538,98.38653586908538,98.38653586908538,98.38653586908538,98.38653586908538,98.38653586908538,98.38653586908538,98.38653586908538
BelindasWalk,48.29175689017886,64.72353169132263,55.30554420989344,97.50200545438457,28.703605716556922,28.703605716556922,28.703605716556922,28.703605716556922,28.703605716556922,28.703605716556922,28.703605716556922,28.703605716556922,28.703605716556922,28.703605716556922,28.703605716556922,28.703605716556922,28.703605716556922
SandeepSeminars,7.275299099839627,19.18372681079546,0.053714854734093764,7.548371295755701,43.89136094440556,43.89136094440556,43.89136094440556,43.89136094440556,43.89136094440556,43.89136094440556,43.89136094440556,43.89136094440556,43.89136094440556,43.89136094440556,43.89136094440556,43.89136094440556,43.89136094440556
PanoramaMovies,66.43396942382269,44.93248584758182,2.9898887435688137,26.302440708211556,6.378367517772676,6.378367517772676,6.378367517772676,6.378367517772676,6.378367517772676,6.378367517772676,6.378367517772676,6.378367517772676,6.378367517772676,6.378367517772676,6.378367517772676,6.378367517772676,6.378367517772676
gaGunNarang,59.410809223596075,72.40062773657215,37.53435226096035,56.59052675608136,71.46463725035628,71.46463725035628,71.46463725035628,71.46463725035628,71.46463725035628,71.46463725035628,71.46463725035628,71.46463725035628,71.46463725035628,71.46463725035628,71.46463725035628,71.46463725035628,71.46463725035628
prasarbharati,21.832280465385885,48.45399129614276,0.9783039229807,1.1739341988038665,23.269287897656245,23.269287897656245,23.269287897656245,23.269287897656245,23.269287897656245,23.269287897656245,23.269287897656245,23.269287897656245,23.269287897656245,23.269287897656245,23.269287897656245,23.269287897656245,23.269287897656245
OfficialSPGB,99.15121833423979,67.85869256284643,21.75256545336009,0.3033522826153878,85.59011125040328,85.59011125040328,85.59011125040328,85.59011125040328,85.59011125040328,85.59011125040328,85.59011125040328,85.59011125040328,85.59011125040328,85.59011125040328,85.59011125040328,85.59011125040328,85.59011125040328
deray,89.24563349851509,87.30277512851335,51.95411276432218,63.71061439472394,82.81723184044719,82.81723184044719,82.81723184044719,82.81723184044719,82.81723184044719,82.81723184044719,82.81723184044719,82.81723184044719,82.81723184044719,82.81723184044719,82.81723184044719,82.81723184044719,82.81723184044719
abhisar_sharma,54.9409176838449,51.15569465778576,10.130649016964222,65.99573310232603,25.413652989933606,25.413652989933606,25.413652989933606,25.413652989933606,25.413652989933606,25.413652989933606,25.413652989933606,25.413652989933606,25.413652989933606,25.413652989933606,25.413652989933606,25.413652989933606,25.413652989933606
j_m_wood,92.99048339012367,10.966427901473114,36.86559696817951,18.497603437497656,47.4308885937769,47.4308885937769,47.4308885937769,47.4308885937769,47.4308885937769,47.4308885937769,47.4308885937769,47.4308885937769,47.4308885937769,47.4308885937769,47.4308885937769,47.4308885937769,47.4308885937769
BabitaPhogat,21.14955762520159,39.29341797788775,3.951176820576896,64.53372744780793,10.20118906473143,10.20118906473143,10.20118906473143,10.20118906473143,10.20118906473143,10.20118906473143,10.20118906473143,10.20118906473143,10.20118906473143,10.20118906473143,10.20118906473143,10.20118906473143,10.20118906473143
sonalchauhan7,53.70156887668451,74.43280956983322,43.68907641830876,78.30270620948048,44.49976073797258,44.49976073797258,44.49976073797258,44.49976073797258,44.49976073797258,44.49976073797258,44.49976073797258,44.49976073797258,44.49976073797258,44.49976073797258,44.49976073797258,44.49976073797258,44.49976073797258
TierraWhack,64.43576695151103,18.33716357484158,28.494290417592683,19.267901688020668,39.5367635507888,39.5367635507888,39.5367635507888,39.5367635507888,39.5367635507888,39.5367635507888,39.5367635507888,39.5367635507888,39.5367635507888,39.5367635507888,39.5367635507888,39.5367635507888,39.5367635507888
HARRDYSANDHU,35.54195992593125,69.31491446238053,25.632173281987804,63.0129165911441,36.43479946976264,36.43479946976264,36.43479946976264,36.43479946976264,36.43479946976264,36.43479946976264,36.43479946976264,36.43479946976264,36.43479946976264,36.43479946976264,36.43479946976264,36.43479946976264,36.43479946976264
VishnuThejPutta,16.487271458020224,22.197892677691737,1.1905335997467514,18.931432025223984,1.859860169953026,1.859860169953026,1.859860169953026,1.859860169953026,1.859860169953026,1.859860169953026,1.859860169953026,1.859860169953026,1.859860169953026,1.859860169953026,1.859860169953026,1.859860169953026,1.859860169953026
Mashionpk,87.19024369774169,73.64956650774731,86.88635706651777,51.120216196546565,69.44040367939121,69.44040367939121,69.44040367939121,69.44040367939121,69.44040367939121,69.44040367939121,69.44040367939121,69.44040367939121,69.44040367939121,69.44040367939121,69.44040367939121,69.44040367939121,69.44040367939121
GT20Canada,22.615830626263662,82.99472422795054,11.079518960576157,4.866774711686922,85.72550040337336,85.72550040337336,85.72550040337336,85.72550040337336,85.72550040337336,85.72550040337336,85.72550040337336,85.72550040337336,85.72550040337336,85.72550040337336,85.72550040337336,85.72550040337336,85.72550040337336
TedhiLakeer,53.53855751614249,14.876751209148692,21.635348782052542,56.95423365724618,10.036272188713601,10.036272188713601,10.036272188713601,10.036272188713601,10.036272188713601,10.036272188713601,10.036272188713601,10.036272188713601,10.036272188713601,10.036272188713601,10.036272188713601,10.036272188713601,10.036272188713601
anshultrivedi47,58.25052866103402,54.925005847360566,5.185703154353277,43.65930961633704,28.21935491825855,28.21935491825855,28.21935491825855,28.21935491825855,28.21935491825855,28.21935491825855,28.21935491825855,28.21935491825855,28.21935491825855,28.21935491825855,28.21935491825855,28.21935491825855,28.21935491825855
SubhashK_Jha,98.69669682719812,15.089345162108836,28.166985028704477,6.066157365188552,19.777721288592513,19.777721288592513,19.777721288592513,19.777721288592513,19.777721288592513,19.777721288592513,19.777721288592513,19.777721288592513,19.777721288592513,19.777721288592513,19.777721288592513,19.777721288592513,19.777721288592513
RajheshVaidhya,23.933528004748528,11.677343137408624,17.77499302182394,29.374575971552964,2.091634470677933,2.091634470677933,2.091634470677933,2.091634470677933,2.091634470677933,2.091634470677933,2.091634470677933,2.091634470677933,2.091634470677933,2.091634470677933,2.091634470677933,2.091634470677933,2.091634470677933
TimesNow,76.1073686332322,58.065523650655095,40.29127257085192,30.40857722109039,44.98199760618076,44.98199760618076,44.98199760618076,44.98199760618076,44.98199760618076,44.98199760618076,44.98199760618076,44.98199760618076,44.98199760618076,44.98199760618076,44.98199760618076,44.98199760618076,44.98199760618076
Investingcom,70.23856020233691,61.46438227471294,53.17165700638631,6.182287434800471,78.24671980192443,78.24671980192443,78.24671980192443,78.24671980192443,78.24671980192443,78.24671980192443,78.24671980192443,78.24671980192443,78.24671980192443,78.24671980192443,78.24671980192443,78.24671980192443,78.24671980192443
Farooqui_Naved,75.37459261328345,68.95956043921228,13.82675759945492,42.06719036903097,42.498135479222846,42.498135479222846,42.498135479222846,42.498135479222846,42.498135479222846,42.498135479222846,42.498135479222846,42.498135479222846,42.498135479222846,42.498135479222846,42.498135479222846,42.498135479222846,42.498135479222846
Ishratfatima63,23.063433386019348,35.529966188209336,3.9244816492260695,55.86975072800684,2.63791947700478,2.63791947700478,2.63791947700478,2.63791947700478,2.63791947700478,2.63791947700478,2.63791947700478,2.63791947700478,2.63791947700478,2.63791947700478,2.63791947700478,2.63791947700478,2.63791947700478
john_atki,90.74250769242414,67.6202555161896,32.51542985534768,35.76572777934677,44.593992707560474,44.593992707560474,44.593992707560474,44.593992707560474,44.593992707560474,44.593992707560474,44.593992707560474,44.593992707560474,44.593992707560474,44.593992707560474,44.593992707560474,44.593992707560474,44.593992707560474
HHCGuiltFree,31.151142541505948,7.692083867162308,30.6994391763845,30.46924433756525,0.2055336891618631,0.2055336891618631,0.2055336891618631,0.2055336891618631,0.2055336891618631,0.2055336891618631,0.2055336891618631,0.2055336891618631,0.2055336891618631,0.2055336891618631,0.2055336891618631,0.2055336891618631,0.2055336891618631
khushsundar,72.30739530883758,77.94166528194259,10.607967289144115,67.50581535643934,45.17884756384063,45.17884756384063,45.17884756384063,45.17884756384063,45.17884756384063,45.17884756384063,45.17884756384063,45.17884756384063,45.17884756384063,45.17884756384063,45.17884756384063,45.17884756384063,45.17884756384063
caitlindechelle,13.39602130572427,87.7819262482475,53.49341894484033,66.70048194519708,53.085929068302306,53.085929068302306,53.085929068302306,53.085929068302306,53.085929068302306,53.085929068302306,53.085929068302306,53.085929068302306,53.085929068302306,53.085929068302306,53.085929068302306,53.085929068302306,53.085929068302306
film_worm,91.19975798702274,31.423905226609573,16.491837807967478,29.03376615552464,36.89451542558467,36.89451542558467,36.89451542558467,36.89451542558467,36.89451542558467,36.89451542558467,36.89451542558467,36.89451542558467,36.89451542558467,36.89451542558467,36.89451542558467,36.89451542558467,36.89451542558467
SS_Screens,60.7048303452978,70.96741368751431,9.814583895578611,63.1890697297373,17.29469524082624,17.29469524082624,17.29469524082624,17.29469524082624,17.29469524082624,17.29469524082624,17.29469524082624,17.29469524082624,17.29469524082624,17.29469524082624,17.29469524082624,17.29469524082624,17.29469524082624
aimim_national,93.236483997389,84.7591146380555,45.28738892731028,13.319820939449029,70.64407251015416,70.64407251015416,70.64407251015416,70.64407251015416,70.64407251015416,70.64407251015416,70.64407251015416,70.64407251015416,70.64407251015416,70.64407251015416,70.64407251015416,70.64407251015416,70.64407251015416
liddytronic,89.66271597660455,0.7475696867132064,9.748310625318007,2.9473526339890643,21.337075844044307,21.337075844044307,21.337075844044307,21.337075844044307,21.337075844044307,21.337075844044307,21.337075844044307,21.337075844044307,21.337075844044307,21.337075844044307,21.337075844044307,21.337075844044307,21.337075844044307
moderatenormal,54.83343258948089,9.616558050641395,46.148026792975884,21.296142501885257,16.444082061568523,16.444082061568523,16.444082061568523,16.444082061568523,16.444082061568523,16.444082061568523,16.444082061568523,16.444082061568523,16.444082061568523,16.444082061568523,16.444082061568523,16.444082061568523,16.444082061568523
gilly381,51.88750143965994,67.21714795909499,39.426247465820964,57.071113167333074,44.08042946244466,44.08042946244466,44.08042946244466,44.08042946244466,44.08042946244466,44.08042946244466,44.08042946244466,44.08042946244466,44.08042946244466,44.08042946244466,44.08042946244466,44.08042946244466,44.08042946244466
HUGOBOSS,83.0881348312839,90.46885168520078,48.97348906266919,43.609489499464296,71.14888985471117,71.14888985471117,71.14888985471117,71.14888985471117,71.14888985471117,71.14888985471117,71.14888985471117,71.14888985471117,71.14888985471117,71.14888985471117,71.14888985471117,71.14888985471117,71.14888985471117
JohannaKonta,36.30336883761163,66.85137749365818,40.36549168243752,66.27369207127623,32.623111050421,32.623111050421,32.623111050421,32.623111050421,32.623111050421,32.623111050421,32.623111050421,32.623111050421,32.623111050421,32.623111050421,32.623111050421,32.623111050421,32.623111050421
NagarSugandha,35.80473503591228,71.44564510916682,7.816474697767767,37.06182491791421,45.351270540774415,45.351270540774415,45.351270540774415,45.351270540774415,45.351270540774415,45.351270540774415,45.351270540774415,45.351270540774415,45.351270540774415,45.351270540774415,45.351270540774415,45.351270540774415,45.351270540774415
StellarEsport,45.454755334980256,64.11448103222271,3.794820820868372,0.22557524285431452,69.98172235124345,69.98172235124345,69.98172235124345,69.98172235124345,69.98172235124345,69.98172235124345,69.98172235124345,69.98172235124345,69.98172235124345,69.98172235124345,69.98172235124345,69.98172235124345,69.98172235124345
Nawazuddin_S,76.89251280863645,68.71358390365607,9.119255259759434,79.48714988235272,21.72207164736286,21.72207164736286,21.72207164736286,21.72207164736286,21.72207164736286,21.72207164736286,21.72207164736286,21.72207164736286,21.72207164736286,21.72207164736286,21.72207164736286,21.72207164736286,21.72207164736286
VrenThambidorai,94.64267912658188,57.96757522010623,11.914979909330992,33.520748902946046,32.70666667129098,32.70666667129098,32.70666667129098,32.70666667129098,32.70666667129098,32.70666667129098,32.70666667129098,32.70666667129098,32.70666667129098,32.70666667129098,32.70666667129098,32.70666667129098,32.70666667129098
VisitAbuDhabi,88.69930897715494,57.835466920480435,80.73113914104108,56.0970747506877,65.14328555706412,65.14328555706412,65.14328555706412,65.14328555706412,65.14328555706412,65.14328555706412,65.14328555706412,65.14328555706412,65.14328555706412,65.14328555706412,65.14328555706412,65.14328555706412,65.14328555706412
WoakesMitch,7.663131212344576,73.31755572941925,9.711114213633271,64.1814633170275,50.97869934789176,50.97869934789176,50.97869934789176,50.97869934789176,50.97869934789176,50.97869934789176,50.97869934789176,50.97869934789176,50.97869934789176,50.97869934789176,50.97869934789176,50.97869934789176,50.97869934789176
EntrepreneurAPJ,86.2230803840351,57.43313402502498,87.21658637571564,3.622425635777798,84.72983153607498,84.72983153607498,84.72983153607498,84.72983153607498,84.72983153607498,84.72983153607498,84.72983153607498,84.72983153607498,84.72983153607498,84.72983153607498,84.72983153607498,84.72983153607498,84.72983153607498
ayesha_m_omar,84.00784901497056,67.51050111041216,53.400037571535606,83.98735276972738,20.050530556754616,20.050530556754616,20.050530556754616,20.050530556754616,20.050530556754616,20.050530556754616,20.050530556754616,20.050530556754616,20.050530556754616,20.050530556754616,20.050530556754616,20.050530556754616,20.050530556754616
imDhoni_fc,37.387733672913335,72.57775482874686,8.927170785019367,27.410991553733368,71.99285010744275,71.99285010744275,71.99285010744275,71.99285010744275,71.99285010744275,71.99285010744275,71.99285010744275,71.99285010744275,71.99285010744275,71.99285010744275,71.99285010744275,71.99285010744275,71.99285010744275
shreyaghoshal,45.06313673656286,40.524816730608606,11.859953134587482,68.12114959639949,12.910430383441856,12.910430383441856,12.910430383441856,12.910430383441856,12.910430383441856,12.910430383441856,12.910430383441856,12.910430383441856,12.910430383441856,12.910430383441856,12.910430383441856,12.910430383441856,12.910430383441856
OMGFacts,98.90447046870375,27.948521140109428,40.211932726989616,2.016629823366806,77.79448355844644,77.79448355844644,77.79448355844644,77.79448355844644,77.79448355844644,77.79448355844644,77.79448355844644,77.79448355844644,77.79448355844644,77.79448355844644,77.79448355844644,77.79448355844644,77.79448355844644
atulkasbekar,64.627733404227,46.11348244988006,8.773320628492481,8.677646466819706,54.04172698773041,54.04172698773041,54.04172698773041,54.04172698773041,54.04172698773041,54.04172698773041,54.04172698773041,54.04172698773041,54.04172698773041,54.04172698773041,54.04172698773041,54.04172698773041,54.04172698773041
UTurnTheMovie,54.402845469198326,77.6914593984494,10.10052008152072,42.16968947993544,24.76333116520691,24.76333116520691,24.76333116520691,24.76333116520691,24.76333116520691,24.76333116520691,24.76333116520691,24.76333116520691,24.76333116520691,24.76333116520691,24.76333116520691,24.76333116520691,24.76333116520691
INCIndia,75.62880889718035,95.59629870419846,46.88029254476004,49.98572930114179,90.3421247527134,90.3421247527134,90.3421247527134,90.3421247527134,90.3421247527134,90.3421247527134,90.3421247527134,90.3421247527134,90.3421247527134,90.3421247527134,90.3421247527134,90.3421247527134,90.3421247527134
ltaford,82.81624104906147,61.950699228730365,29.72836821918154,38.547867443294365,65.90807509200656,65.90807509200656,65.90807509200656,65.90807509200656,65.90807509200656,65.90807509200656,65.90807509200656,65.90807509200656,65.90807509200656,65.90807509200656,65.90807509200656,65.90807509200656,65.90807509200656
KarulkarSameer,64.57925304363947,72.41196477029712,58.601133359095904,40.31699360377904,55.829459764644874,55.829459764644874,55.829459764644874,55.829459764644874,55.829459764644874,55.829459764644874,55.829459764644874,55.829459764644874,55.829459764644874,55.829459764644874,55.829459764644874,55.829459764644874,55.829459764644874
MirrorNow,90.54496916220343,73.55522132666302,52.720969671802756,20.418807199810583,63.6146905948076,63.6146905948076,63.6146905948076,63.6146905948076,63.6146905948076,63.6146905948076,63.6146905948076,63.6146905948076,63.6146905948076,63.6146905948076,63.6146905948076,63.6146905948076,63.6146905948076
sidkaul22,36.77479017154383,88.72801984099627,28.686233927635307,80.35692531998707,65.03073431923478,65.03073431923478,65.03073431923478,65.03073431923478,65.03073431923478,65.03073431923478,65.03073431923478,65.03073431923478,65.03073431923478,65.03073431923478,65.03073431923478,65.03073431923478,65.03073431923478
bealoayza,96.47782841038553,4.414286938389406,16.947234048465653,14.883489320605314,15.278869270742284,15.278869270742284,15.278869270742284,15.278869270742284,15.278869270742284,15.278869270742284,15.278869270742284,15.278869270742284,15.278869270742284,15.278869270742284,15.278869270742284,15.278869270742284,15.278869270742284
IamBilalAshraf,32.91046491730675,75.46501299134324,19.32157368992093,68.08598248452897,33.33478490414844,33.33478490414844,33.33478490414844,33.33478490414844,33.33478490414844,33.33478490414844,33.33478490414844,33.33478490414844,33.33478490414844,33.33478490414844,33.33478490414844,33.33478490414844,33.33478490414844
timpasta,93.37334714431353,3.8772862494348304,11.880019305501117,17.70063777238097,24.781818675469154,24.781818675469154,24.781818675469154,24.781818675469154,24.781818675469154,24.781818675469154,24.781818675469154,24.781818675469154,24.781818675469154,24.781818675469154,24.781818675469154,24.781818675469154,24.781818675469154
HBO_UK,90.05287796607797,5.6532595015428395,73.74771004460379,51.345576709433296,9.750452072965409,9.750452072965409,9.750452072965409,9.750452072965409,9.750452072965409,9.750452072965409,9.750452072965409,9.750452072965409,9.750452072965409,9.750452072965409,9.750452072965409,9.750452072965409,9.750452072965409
Maheshbhupathi,47.852849400101185,70.02377298981501,23.55908984383425,33.52745454114423,56.390440154191964,56.390440154191964,56.390440154191964,56.390440154191964,56.390440154191964,56.390440154191964,56.390440154191964,56.390440154191964,56.390440154191964,56.390440154191964,56.390440154191964,56.390440154191964,56.390440154191964
baraju_SuperHit,23.840570350073797,23.680563900471135,0.9495543880012725,17.558513546838256,1.66326240337199,1.66326240337199,1.66326240337199,1.66326240337199,1.66326240337199,1.66326240337199,1.66326240337199,1.66326240337199,1.66326240337199,1.66326240337199,1.66326240337199,1.66326240337199,1.66326240337199
WHOI,97.29289778953674,58.21322263148914,34.89473266017329,6.713088811506901,50.44659296279315,50.44659296279315,50.44659296279315,50.44659296279315,50.44659296279315,50.44659296279315,50.44659296279315,50.44659296279315,50.44659296279315,50.44659296279315,50.44659296279315,50.44659296279315,50.44659296279315
mybmc,26.548019591985994,94.25832805547323,16.842287922595702,91.38068375253434,49.18970018859935,49.18970018859935,49.18970018859935,49.18970018859935,49.18970018859935,49.18970018859935,49.18970018859935,49.18970018859935,49.18970018859935,49.18970018859935,49.18970018859935,49.18970018859935,49.18970018859935
